CNAF file:	C:\EXPERI~1\AUJUN21\CNAFS\XY-SE-SB.WRK
comment:	Jena microcontroller 03 3.3V fs51
CAMAC parameters per event:	    5
number of events per record:	  204
date:	03.06.21
time:	15:07:08
727	2161	0	0	358
1634	1520	0	0	282
805	1342	0	0	295
1468	631	0	0	938
2168	4050	0	0	596
789	3766	0	0	680
3159	2557	0	0	291
2672	2450	0	0	710
3117	1703	0	0	316
1661	1452	0	0	524
3373	920	0	0	554
1904	908	0	0	551
2337	741	0	0	312
743	420	0	0	468
1052	218	0	0	397
922	3733	0	0	1523
347	3591	0	0	1212
110	3555	0	0	1707
3639	3448	0	0	1090
3311	3377	0	0	832
2275	3164	0	0	1034
2169	3129	0	0	950
2172	3095	0	0	1027
2157	3095	0	0	1219
2137	3094	0	0	1225
2121	3094	0	0	883
2110	3094	0	0	897
2101	3094	0	0	941
2076	3094	0	0	905
2063	3094	0	0	1618
2044	3094	0	0	1158
2028	3093	0	0	1523
2019	3093	0	0	714
2007	3093	0	0	974
1995	3093	0	0	1213
1975	3093	0	0	755
1959	3093	0	0	1007
1949	3093	0	0	1033
1939	3093	0	0	968
1921	3093	0	0	837
1909	3092	0	0	687
1883	3092	0	0	822
1812	3023	0	0	1523
1800	3023	0	0	977
1784	3023	0	0	1290
1775	3023	0	0	1131
1764	3023	0	0	1234
1751	3023	0	0	711
1729	3023	0	0	788
1703	3022	0	0	602
1689	3022	0	0	485
1676	3022	0	0	1765
1632	3022	0	0	673
1625	3022	0	0	963
1615	3022	0	0	0
1598	3022	0	0	1362
1557	3021	0	0	767
1543	3021	0	0	1366
1528	3021	0	0	1889
1652	2988	0	0	920
1637	2988	0	0	1282
1628	2988	0	0	941
1612	2988	0	0	762
1590	2987	0	0	635
1580	2987	0	0	1001
1572	2987	0	0	663
1555	2987	0	0	854
1539	2987	0	0	681
1533	2987	0	0	1368
1520	2987	0	0	1029
1504	2987	0	0	691
1489	2987	0	0	922
1468	2986	0	0	1029
1459	2986	0	0	1137
1440	2986	0	0	1131
1426	2986	0	0	879
1406	2986	0	0	1339
1389	2986	0	0	829
1383	2986	0	0	856
1370	2986	0	0	676
1358	2985	0	0	957
1341	2985	0	0	1513
1480	2952	0	0	971
1471	2952	0	0	1112
1456	2952	0	0	731
1442	2952	0	0	1026
1431	2952	0	0	949
1414	2952	0	0	1082
1399	2952	0	0	1408
1383	2952	0	0	1211
1359	2951	0	0	771
1344	2951	0	0	688
1336	2951	0	0	1162
1320	2951	0	0	1172
1304	2951	0	0	984
1287	2951	0	0	731
1256	2950	0	0	1112
1243	2950	0	0	845
1221	2950	0	0	981
1210	2950	0	0	901
1199	2950	0	0	1198
1175	2950	0	0	900
1163	2950	0	0	1109
1129	2881	0	0	894
1123	2881	0	0	1483
1110	2881	0	0	805
1093	2881	0	0	999
1083	2881	0	0	1252
1073	2881	0	0	1063
1055	2881	0	0	727
1044	2880	0	0	920
1026	2880	0	0	1117
1015	2880	0	0	973
1003	2880	0	0	1334
987	2880	0	0	1069
973	2880	0	0	959
959	2880	0	0	1145
947	2880	0	0	628
928	2879	0	0	1063
913	2879	0	0	924
900	2879	0	0	998
890	2879	0	0	1146
857	2879	0	0	1349
839	2879	0	0	1100
827	2879	0	0	1557
816	2879	0	0	1158
955	2846	0	0	1543
939	2845	0	0	984
930	2845	0	0	1020
917	2845	0	0	991
906	2845	0	0	1015
888	2845	0	0	955
877	2845	0	0	1182
871	2845	0	0	433
857	2845	0	0	763
845	2845	0	0	811
830	2845	0	0	1015
823	2844	0	0	789
810	2844	0	0	1089
786	2844	0	0	1071
777	2844	0	0	658
761	2844	0	0	1464
739	2844	0	0	1768
724	2844	0	0	755
708	2844	0	0	853
696	2843	0	0	836
681	2843	0	0	953
663	2843	0	0	1244
648	2843	0	0	1019
782	2810	0	0	881
767	2810	0	0	825
750	2810	0	0	882
741	2810	0	0	1742
726	2810	0	0	666
712	2809	0	0	643
695	2809	0	0	1637
679	2809	0	0	657
661	2809	0	0	1362
646	2809	0	0	947
635	2809	0	0	858
620	2809	0	0	950
613	2809	0	0	842
593	2808	0	0	1297
584	2808	0	0	905
574	2808	0	0	985
553	2808	0	0	1068
538	2808	0	0	1532
520	2808	0	0	991
