CNAF file:	C:\EXPERI~1\AUJUN21\CNAFS\XY-SE-SB.WRK
comment:	Jena microcontroller 03 3.3V fs23
CAMAC parameters per event:	    5
number of events per record:	  204
date:	03.06.21
time:	15:39:20
3847	480	0	0	397
512	2364	0	0	399
1108	2301	0	0	322
1021	2300	0	0	301
430	2261	0	0	349
3692	2015	0	0	386
1887	805	0	0	866
3341	510	0	0	364
2461	127	0	0	440
1967	21	0	0	651
3663	3687	0	0	475
2931	3476	0	0	489
2474	3268	0	0	405
1559	3158	0	0	555
2257	2481	0	0	1316
1594	2339	0	0	1021
1337	2337	0	0	1203
1096	2232	0	0	775
3576	1946	0	0	612
1602	1349	0	0	283
473	1271	0	0	1974
3926	1198	0	0	965
3283	1056	0	0	1227
2813	915	0	0	993
2669	914	0	0	1099
2512	913	0	0	727
1568	700	0	0	1258
1458	665	0	0	899
1851	395	0	0	326
3876	344	0	0	3220
3396	204	0	0	1482
3386	203	0	0	1058
3375	203	0	0	2331
3361	203	0	0	1036
3350	203	0	0	1325
3344	203	0	0	1760
3333	203	0	0	1437
3317	203	0	0	1601
3311	203	0	0	1597
3294	203	0	0	1897
3286	203	0	0	1698
3272	202	0	0	1204
3256	202	0	0	1902
3228	202	0	0	1847
3221	202	0	0	1824
3202	202	0	0	1614
3184	202	0	0	2348
3165	202	0	0	1927
3128	201	0	0	1345
3113	201	0	0	1735
3102	201	0	0	1883
3089	201	0	0	1477
3052	132	0	0	1889
3038	132	0	0	1544
3022	132	0	0	1296
3009	132	0	0	1818
3002	132	0	0	1576
2984	132	0	0	1460
2966	132	0	0	1156
2947	132	0	0	1182
2940	131	0	0	1782
2923	131	0	0	2084
2908	131	0	0	1533
2896	131	0	0	1608
2875	131	0	0	1597
2862	131	0	0	1707
2848	131	0	0	3207
2838	131	0	0	1477
2818	130	0	0	2461
2805	130	0	0	1583
2793	130	0	0	1762
2741	130	0	0	1270
2872	97	0	0	1984
2866	97	0	0	2348
2856	97	0	0	1679
2836	96	0	0	1614
2829	96	0	0	1299
2812	96	0	0	1663
2802	96	0	0	2223
2771	96	0	0	1836
2757	96	0	0	2097
2745	96	0	0	1477
2735	96	0	0	1201
2725	96	0	0	1425
2704	95	0	0	2153
2665	95	0	0	2033
2645	95	0	0	1742
2627	95	0	0	1629
2620	95	0	0	2018
2599	94	0	0	1738
2587	94	0	0	1539
2573	94	0	0	2240
2701	61	0	0	1654
2681	61	0	0	1393
2669	61	0	0	1645
2653	61	0	0	1412
2638	61	0	0	1805
2630	61	0	0	1694
2605	60	0	0	1830
2593	60	0	0	1462
2578	60	0	0	1774
2561	60	0	0	1962
2549	60	0	0	1783
2530	60	0	0	2487
2519	60	0	0	1767
2502	60	0	0	1482
2491	59	0	0	1812
2470	59	0	0	1460
2443	59	0	0	1541
2431	59	0	0	1288
2409	59	0	0	1779
2388	59	0	0	1465
2345	4086	0	0	2808
2318	4086	0	0	1797
2304	4086	0	0	1935
2286	4085	0	0	2196
2277	4085	0	0	1837
2261	4085	0	0	1591
2249	4085	0	0	2070
2237	4085	0	0	1607
2207	4085	0	0	1885
2192	4085	0	0	1894
2182	4085	0	0	1544
2143	4084	0	0	1918
2119	4084	0	0	1752
2081	4084	0	0	1534
2068	4084	0	0	1505
2045	4083	0	0	1834
2173	4050	0	0	1815
2162	4050	0	0	1257
2144	4050	0	0	3103
2138	4050	0	0	2576
2122	4050	0	0	2809
2106	4050	0	0	1574
2090	4050	0	0	2282
2075	4050	0	0	1571
2065	4049	0	0	1482
2059	4049	0	0	0
2046	4049	0	0	1929
2031	4049	0	0	1721
2015	4049	0	0	1583
2003	4049	0	0	1612
1996	4049	0	0	1684
1980	4049	0	0	1294
1959	4049	0	0	1875
1951	4049	0	0	1630
1932	4048	0	0	2204
1892	4048	0	0	2104
1867	4048	0	0	1612
1857	4048	0	0	1315
1997	4015	0	0	1374
1985	4015	0	0	2416
1966	4015	0	0	1495
1960	4014	0	0	1214
1946	4014	0	0	1586
1923	4014	0	0	1184
1908	4014	0	0	1812
1895	4014	0	0	1434
1882	4014	0	0	1606
1870	4014	0	0	1571
1848	4014	0	0	1606
1821	4013	0	0	1886
1815	4013	0	0	1748
1799	4013	0	0	1163
1786	4013	0	0	1680
1760	4013	0	0	2168
1734	4013	0	0	1489
1723	4013	0	0	1634
1693	4012	0	0	1556
1682	4012	0	0	1412
1646	3944	0	0	1863
1634	3943	0	0	2088
1617	3943	0	0	1614
1603	3943	0	0	2013
1594	3943	0	0	1654
1580	3943	0	0	1555
1561	3943	0	0	1847
1551	3943	0	0	1525
1543	3943	0	0	2238
1526	3943	0	0	1834
1507	3942	0	0	1779
1497	3942	0	0	1942
1487	3942	0	0	1740
1477	3942	0	0	1515
1458	3942	0	0	2936
1442	3942	0	0	3335
1432	3942	0	0	2934
1414	3942	0	0	1777
1365	3941	0	0	568
1340	3941	0	0	1188
1334	3941	0	0	2147
1307	3941	0	0	333
1467	3908	0	0	1389
1451	3908	0	0	3366
1443	3908	0	0	3324
1427	3908	0	0	2197
1406	3907	0	0	3892
1399	3907	0	0	1535
1380	3907	0	0	2045
1368	3907	0	0	2029
1348	3907	0	0	2219
1334	3907	0	0	2275
1323	3907	0	0	2113
1310	3907	0	0	1691
1292	3907	0	0	1891
