1730	667	4	0	1570
2557	1596	4	0	793
2035	1489	4	0	623
4008	1062	4	0	592
3636	991	4	0	741
2995	883	4	0	0
2975	849	4	0	404
2089	705	4	0	921
2890	2418	4	0	314
3203	1704	4	0	663
3088	1669	4	0	832
2093	1456	4	0	678
2061	1421	4	0	1045
4061	994	4	0	677
3492	887	4	0	551
3267	851	4	0	914
3239	817	4	0	429
2966	814	4	0	0
2809	745	4	0	632
2371	673	4	0	498
3022	2419	4	0	912
2958	2384	4	0	642
2213	2208	4	0	1110
590	1921	4	0	1220
2480	1425	4	0	776
2224	1388	4	0	567
2207	1354	4	0	664
702	1069	4	0	320
3263	783	4	0	353
3000	712	4	0	470
2962	678	4	0	864
2778	676	4	0	1078
2735	642	4	0	735
3109	2317	4	0	530
2930	2316	4	0	857
2693	2212	4	0	881
2316	1355	4	0	1301
2300	1321	4	0	630
2134	1319	4	0	464
4079	824	4	0	688
3235	680	4	0	942
3137	645	4	0	698
2326	502	4	0	639
2747	2178	4	0	724
2709	2143	4	0	742
669	1717	4	0	777
4086	1609	4	0	951
3008	1361	4	0	1230
2607	1323	4	0	786
2541	1289	4	0	621
2140	1217	4	0	443
864	933	4	0	472
3899	754	4	0	800
3839	719	4	0	993
3382	647	4	0	527
3353	613	4	0	759
3437	3890	4	0	456
3100	2181	4	0	1123
2833	2144	4	0	791
2320	2004	4	0	869
1809	1897	4	0	918
680	1683	4	0	549
3699	1469	4	0	485
2849	1257	4	0	1093
2630	1255	4	0	644
2454	1186	4	0	639
3863	685	4	0	368
3381	579	4	0	341
3317	544	4	0	710
3056	474	4	0	476
3412	3856	4	0	659
3097	2078	4	0	283
2473	1971	4	0	413
2443	1936	4	0	738
2308	1935	4	0	572
1842	1863	4	0	615
2780	1222	4	0	793
2498	1152	4	0	878
2448	1117	4	0	588
2222	1115	4	0	562
2198	1081	4	0	656
1841	1010	4	0	548
1093	833	4	0	454
3575	546	4	0	537
3536	512	4	0	538
3113	406	4	0	990
3575	3789	4	0	774
3092	2044	4	0	302
2496	1083	4	0	968
2208	1047	4	0	574
1086	799	4	0	812
1080	764	4	0	453
3522	478	4	0	773
3322	408	4	0	827
3281	373	4	0	407
3586	3755	4	0	608
3553	3721	4	0	620
3137	2795	4	0	1389
2460	1800	4	0	564
2233	1798	4	0	660
2194	1764	4	0	369
3756	1231	4	0	706
3581	1195	4	0	839
1977	908	4	0	706
1935	874	4	0	492
3896	481	4	0	474
3241	1909	4	0	366
3123	1874	4	0	894
2101	1695	4	0	613
4066	1267	4	0	552
3724	1196	4	0	487
3658	1161	4	0	780
3015	1020	4	0	1172
2369	912	4	0	555
2312	877	4	0	722
2117	876	4	0	921
1965	840	4	0	353
442	486	4	0	826
3897	412	4	0	466
3097	201	4	0	687
2946	2589	4	0	354
3077	1839	4	0	603
3074	1805	4	0	373
2215	1661	4	0	595
2996	985	4	0	741
2998	951	4	0	537
2754	881	4	0	1252
2354	843	4	0	567
2305	809	4	0	871
1856	703	4	0	507
1673	701	4	0	508
1655	667	4	0	1742
3797	309	4	0	874
3779	275	4	0	776
3113	167	4	0	485
3019	3409	4	0	697
2972	2555	4	0	342
2928	2521	4	0	939
488	2057	4	0	836
3258	1772	4	0	424
3050	1702	4	0	617
2563	1630	4	0	534
4044	1096	4	0	462
3987	1062	4	0	458
3613	990	4	0	425
3510	955	4	0	762
3004	849	4	0	1044
2761	847	4	0	326
2756	813	4	0	534
2086	670	4	0	968
1922	669	4	0	1575
2920	2418	4	0	377
3149	1635	4	0	285
2643	1563	4	0	1045
2084	1456	4	0	913
2042	1421	4	0	507
3641	922	4	0	378
3618	888	4	0	757
3447	887	4	0	1159
3259	851	4	0	353
3027	781	4	0	445
2867	745	4	0	882
2367	639	4	0	358
2984	2385	4	0	501
2156	2241	4	0	483
716	1888	4	0	507
4071	1745	4	0	885
2468	1425	4	0	634
2226	1388	4	0	462
3011	712	4	0	408
2895	677	4	0	504
2389	605	4	0	304
3075	2283	4	0	640
2919	2282	4	0	573
2729	2212	4	0	329
683	1853	4	0	957
2354	1355	4	0	779
2114	1251	4	0	403
791	1001	4	0	310
3273	680	4	0	679
3234	646	4	0	695
3082	645	4	0	439
696	147	4	0	2213
2736	2178	4	0	318
2631	1324	4	0	276
2104	1217	4	0	325
798	933	4	0	423
3877	685	4	0	399
3714	684	4	0	444
3405	613	4	0	1415
3019	542	4	0	612
2991	507	4	0	277
3419	3856	4	0	365
525	2467	4	0	0
2844	2076	4	0	524
2333	1935	4	0	670
2086	1933	4	0	821
1843	1863	4	0	640
