CNAF file:	C:\EXPERI~1\AUJUN21\CNAFS\XY-SE-SB.WRK
comment:	Jena microcontroller 03 3.3V fs32
CAMAC parameters per event:	    5
number of events per record:	  204
date:	03.06.21
time:	15:18:49
1785	497	0	0	453
1639	2851	0	0	444
3017	2317	0	0	415
2943	2316	0	0	405
3150	3956	0	0	323
1004	3529	0	0	465
405	3421	0	0	920
3805	3279	0	0	1277
3549	3209	0	0	1481
3255	3138	0	0	1658
2412	2994	0	0	1314
2300	2959	0	0	1489
2084	2923	0	0	1933
1630	2783	0	0	2646
1572	2714	0	0	448
897	2640	0	0	1470
124	2531	4	0	1066
3001	2282	0	0	2006
2372	2141	0	0	1430
2348	2140	0	0	1478
1489	1963	0	0	3817
1406	1928	0	0	1827
1156	1857	0	0	1080
967	1856	0	0	1201
722	1820	0	0	1280
445	1715	0	0	1132
321	1714	0	0	1160
286	1679	0	0	1039
3654	1571	0	0	733
2974	1395	0	0	2705
2952	1394	0	0	3349
2944	1394	0	0	2711
2927	1394	0	0	2190
2914	1394	0	0	1587
2903	1394	0	0	1324
2890	1394	0	0	1249
2880	1394	0	0	1540
2863	1394	0	0	1240
2849	1394	0	0	1397
2832	1393	0	0	1212
2816	1393	0	0	1677
2808	1393	0	0	1521
2788	1393	0	0	1655
2779	1393	0	0	1612
2752	1393	0	0	1650
2737	1393	0	0	2222
2718	1393	0	0	2028
2694	1392	0	0	1387
2684	1392	0	0	1292
2807	1359	0	0	2064
2786	1359	0	0	1759
2778	1359	0	0	1561
2761	1359	0	0	2139
2737	1359	0	0	1303
2720	1358	0	0	3477
2710	1358	0	0	2635
2694	1358	0	0	3616
2680	1358	0	0	2438
2673	1358	0	0	2445
2663	1358	0	0	2430
2652	1358	0	0	2968
2618	1358	0	0	2445
2605	1357	0	0	2815
2596	1357	0	0	2867
2586	1357	0	0	2586
2561	1357	0	0	3546
2551	1357	0	0	2570
2520	1357	0	0	3010
2503	1357	0	0	3542
2493	1357	0	0	2872
2457	1288	0	0	0
2441	1288	0	0	0
2427	1288	0	0	3329
2417	1288	0	0	0
2405	1288	0	0	3713
2390	1287	0	0	0
2379	1287	0	0	3878
2365	1287	0	0	199
2353	1287	0	0	2951
2329	1287	0	0	3517
2296	1287	0	0	3457
2284	1287	0	0	3371
2277	1286	0	0	835
2264	1286	0	0	3400
2251	1286	0	0	758
2239	1286	0	0	661
2228	1286	0	0	2690
2211	1286	0	0	1340
2194	1286	0	0	712
2171	1286	0	0	1035
2282	1252	0	0	1198
2262	1252	0	0	932
2251	1252	0	0	1429
2235	1252	0	0	997
2229	1252	0	0	766
2211	1252	0	0	1451
2198	1252	0	0	871
2187	1252	0	0	987
2167	1251	0	0	1052
2158	1251	0	0	1004
2137	1251	0	0	641
2128	1251	0	0	1037
2118	1251	0	0	758
2101	1251	0	0	1146
2081	1251	0	0	957
2061	1251	0	0	1146
2044	1250	0	0	1303
2023	1250	0	0	908
2007	1250	0	0	899
1994	1250	0	0	1395
1973	1250	0	0	906
2103	1217	0	0	980
2091	1217	0	0	1591
2079	1217	0	0	982
2068	1216	0	0	674
2042	1216	0	0	1032
2034	1216	0	0	746
2017	1216	0	0	919
2008	1216	0	0	1085
1988	1216	0	0	783
1958	1216	0	0	1005
1939	1215	0	0	1381
1921	1215	0	0	1049
1905	1215	0	0	1153
1894	1215	0	0	1195
1877	1215	0	0	737
1860	1215	0	0	880
1853	1215	0	0	733
1842	1215	0	0	837
1831	1214	0	0	1246
1798	1214	0	0	796
1790	1214	0	0	977
1748	1146	0	0	830
1736	1145	0	0	1465
1719	1145	0	0	820
1712	1145	0	0	1035
1700	1145	0	0	1515
1685	1145	0	0	834
1678	1145	0	0	2110
1660	1145	0	0	1058
1645	1145	0	0	944
1637	1145	0	0	683
1619	1144	0	0	1362
1593	1144	0	0	709
1577	1144	0	0	1050
1560	1144	0	0	1093
1545	1144	0	0	1012
1533	1144	0	0	633
1502	1143	0	0	647
1495	1143	0	0	789
1477	1143	0	0	823
1466	1143	0	0	1173
1450	1143	0	0	1062
1442	1143	0	0	1326
1582	1110	0	0	702
1565	1110	0	0	690
1560	1110	0	0	801
1550	1110	0	0	699
1525	1110	0	0	867
1512	1109	0	0	455
1499	1109	0	0	764
1488	1109	0	0	807
1470	1109	0	0	760
1462	1109	0	0	873
1447	1109	0	0	1076
1433	1109	0	0	1020
1422	1109	0	0	1106
1408	1109	0	0	761
1397	1108	0	0	1144
1382	1108	0	0	972
1370	1108	0	0	1216
1355	1108	0	0	1063
1344	1108	0	0	704
1333	1108	0	0	1489
1319	1108	0	0	1400
1298	1108	0	0	1012
1280	1107	0	0	1536
1406	1074	0	0	729
1389	1074	0	0	959
1376	1074	0	0	1311
1361	1074	0	0	1134
1344	1074	0	0	776
1334	1074	0	0	912
1325	1074	0	0	1093
1306	1074	0	0	983
1283	1073	0	0	1390
1272	1073	0	0	1362
1260	1073	0	0	586
1241	1073	0	0	880
1223	1073	0	0	1088
1209	1073	0	0	1077
1193	1073	0	0	1098
1168	1072	0	0	846
1158	1072	0	0	792
1140	1072	0	0	842
1125	1072	0	0	893
1112	1072	0	0	1041
1047	1003	0	0	1022
1038	1003	0	0	1328
1026	1003	0	0	1711
1007	1003	0	0	994
999	1003	0	0	1032
985	1003	0	0	1174
976	1003	0	0	790
954	1002	0	0	879
940	1002	0	0	935
928	1002	0	0	1087
