3772	1674	4	0	1178
3714	1640	4	0	877
3013	1532	4	0	1001
3746	2425	4	0	2046
3808	1606	4	0	660
3677	1571	4	0	581
4050	2428	4	0	2204
3805	1572	4	0	1872
3748	1538	4	0	378
2973	3784	4	0	479
2964	3750	4	0	486
3848	3074	4	0	501
3336	510	4	0	999
3314	476	4	0	499
3965	3861	4	0	672
3867	3041	4	0	413
3794	1333	4	0	612
3948	3826	4	0	286
3203	2830	4	0	1127
4044	1301	4	0	299
3817	1299	4	0	596
3905	1129	4	0	1113
3785	1094	4	0	398
3499	3481	4	0	390
3767	1879	4	0	910
3893	1095	4	0	1512
3383	954	4	0	355
4048	243	4	0	670
3858	241	4	0	499
3811	207	4	0	588
3737	172	4	0	567
3999	3485	4	0	310
4039	3452	4	0	999
3770	1708	4	0	420
3716	1674	4	0	345
3037	1566	4	0	826
2986	1531	4	0	813
3802	890	4	0	355
3556	3277	4	0	360
3527	3242	4	0	573
3743	2425	4	0	2058
3801	1640	4	0	396
3248	3069	4	0	538
3766	1538	4	0	878
2984	3784	4	0	837
2949	3750	4	0	374
3315	476	4	0	707
3228	441	4	0	543
3800	1333	4	0	341
3747	1299	4	0	838
3605	2765	4	0	610
3756	1913	4	0	1741
3932	1130	4	0	609
3844	1095	4	0	498
3937	276	4	0	897
3803	241	4	0	531
3487	3447	4	0	312
4030	1881	4	0	1016
3799	958	4	0	525
3431	921	4	0	798
3368	886	4	0	421
3754	1708	4	0	365
3703	1674	4	0	983
3055	1566	4	0	569
3002	1531	4	0	637
3602	3243	4	0	365
3734	2425	4	0	1863
3791	1572	4	0	1781
3328	544	4	0	395
3939	3894	4	0	463
2951	3716	4	0	597
3867	3041	4	0	728
3803	1333	4	0	611
3962	3826	4	0	544
3225	2830	4	0	796
3923	1130	4	0	847
3859	1095	4	0	589
3931	276	4	0	580
3452	3413	4	0	568
3772	1845	4	0	429
3424	921	4	0	643
3970	3451	4	0	440
3758	1674	4	0	580
2995	1531	4	0	343
3808	890	4	0	573
3505	3208	4	0	480
4044	2462	4	0	1282
3787	1606	4	0	625
3741	1572	4	0	564
3198	3035	4	0	756
3312	510	4	0	399
3989	3895	4	0	983
3856	3040	4	0	309
3759	1367	4	0	458
3700	1332	4	0	804
3207	2796	4	0	718
3766	1231	4	0	424
3894	1129	4	0	448
3911	310	4	0	467
3453	3447	4	0	553
3751	1879	4	0	361
3746	1845	4	0	289
3385	954	4	0	608
3816	173	4	0	644
3963	3485	4	0	573
3375	2490	4	0	338
3731	1708	4	0	490
3013	1566	4	0	907
3062	4024	4	0	319
3629	3243	4	0	554
3757	2459	4	0	1551
3776	1640	4	0	286
3761	1606	4	0	522
3231	3069	4	0	421
3755	1504	4	0	444
3295	510	4	0	290
3985	3895	4	0	542
2945	3715	4	0	391
3866	3040	4	0	446
3819	1333	4	0	537
3211	2796	4	0	425
3105	1942	4	0	846
